ID	target	strand	count	score_prefix	score_suffix	log_p	offset	ticks	mod
23cdec19-eefd-4174-b43f-ad56deb3393c	HTT	+	22	6.0182710750374255	6.20876256340854	-4782.5777703188505	7458	643	1111111111111111111
74be1294-d92f-4399-af96-aa7a351952b9	HTT	-	NA	3.7294949856733526	3.4636109319174277	0	155711	0	-
7f630907-e255-4324-bd12-77e3d95a9e03	fmr1	+	NA	4.0701991995760824	3.876226889120566	-1268781.9458576725	33824	266717	0110101000011110001100011111001001000100001000100100010100100010000100100011010010001000110111011010100100010001100110101010000101100010100110010100001100001100000001100011101100111100010100010100100000111001001010010000000000000100001100100101000000000010110011110010101110110110110100111010100111001000000000010110100100001000110010000100001000011010001100000011110011000000001001001101010001000001000010000001110101101101001100111001010100111001100110010011001010000011100001000000011000101010100001000000000000000000011001110100100000000000101000011101000100010100010111101010110101100000000000100110000000101100101110001000100100100111100000000101000010110011000100100100000000101000000100000100000001110000110011011000010101000010100001001000000011100001101011010101010101101010000110100000101101100011010001101100000000010001001001000110010001111011011000010101001110101001000001100100110111100000101001100000001101100101010000000010001100000100000100101011010010100010100000100010010000010100001010100100000110010010101010011010100100110100000000000011100100000110000010100000001011011000101000100011011100000100100000010100001101101000011010010000100000000110111001100110100111100010100111101001111000110000001001001000110001100010110110011001000001111101011110010111000000000000111000100001010000001110001001101100001000101000101011001000001001011100011000101000000100011001100000110000001100011000000000000010001111111100000001010100001001000100100101000100000001101101100101110101000100100001101000010010100100000011110000101010000111101011010100000011000100000010000001111000000011001001101011011100101000100000101001001110001000000100000010100010001010010010010101001010011110000101100001011000000100100001010011010000010101001010001100010001100110111000000000000001100001010101100010001100010110011011001111100001010000000000000010000000000101011001010101100100010000011101110010100100101010100010000000010000100110100001000000000000110010011100000001010100010000000100011000111000100000000010001110111100010101001101110100011000101100000001100000001011001010010010110001000000101001001010000000101100011001000010000100101000000100001100010010010001001001001010000010101100000110101100001100011111000000010001100100100110000000000010100011001000010110001000110000101001000100001100010010000001001001000000010011001100111010010000101000001010000111000010001000101000100001001111011010100101001110000001001000001000000011001000010000011100100100001100000001000101100110100000100000000100000001000000101110000000100000000110000000110001010001010001010000001000101000011100100010111010001101001000010101001000001101101100011100011101001001010011011000001100000011000010100001011010010010110101001101010000001010010100111011001010011100101000111111010110000001110001000011001000110110100000010001010110110000000001100000000000010010010100100010100011001011001100001000011010110100000011101001000010101010000110010010100010111011100100001010010001100010101000100001110010010000010100110001101110110011010001101011010010000111000111010000010110010011010011100010001010101000000001100001110111000101100000001001000001100100001011011111000101110000100101111100000010101111100000000011001000000101111011000100010010000110101010010010101010111000010101101010000001010001101000100010100110000000100100000000011111110001111000101010001011110000101010000010000000100010000110011100100000001100010101111101000001100010101101000011000100010001000001101000010010011000001011100100001110100101100011101011111000001000101111111010000110101010100011100000010110100001010000000001001111110011100011000001111100010000001001111100000000001000010110001100100011011001000100000010000000010000000010010110000100111011000000010000000000100011010011100000000001010100100001010100010001001000000001110011100000000010100000100010000110001000000010000000000100010101001000000100000000000100100011100101001000000110010000010100000011011001001001111011000110001000001110000000001100110001011100100011000100011000000001000001000100010101000000010000100110000000000001110100000011000010010101111110111001100100010100000011000000110101000010000001000001001010001100000000000100100101100010001010000000011001001000000001110000011010010010100100000110001110000000001000000001100011010001100001010100010000110000100000101010100000100001001100011111001010000010001000000001001001100000010001110100000000010100010100100110110010001111010010100101000010011000011010111001110010000100010011110000101000100000001100000100000011000101110001010100101001010111100110001011101001001011101010101100111101011100001010000101000000011000101010000010010000110100000110100101011100001100010011000001011000100000101010111100100111010011000000010100001110011001101000001001101000010101101100000101011101101000001000011010100000000100101010010000011100110101100001001001000100001101010101000001101110100000100110101000111110000000011000000010011101111000000110000101000000010100010100001000100001100011000000000001010011100010111000000001110101010110010010001100101100000001000100000000001011100010010011000100100000010000101010000000010100101010000010000010110000101010101001110011101100000110000110000001000001100001000100000001000001011101000000100001001000101001011010100001000001000010001111001000000110000100000000110010100100010101100100000101010101101001010000001001100000000011011100000011011011001001010000011011000000000000100001001001110010000001010011010000011000011101100000000010110000101110000100001010001100100011001001100000010011010000001001000101101000000000000000010100110010111000110000101000001101000001011100000010101000001001101010000100000001000010011010010100000101001100100001110010010000101000001011000010010001100110000001100100001000001011010100101011011000000000100110001010000000111011001110010100001001000100100000011000000100000011010001101100010000001110010000101010000110000110000011011000000000000100110011101000010100000000000010110101111100111001110010110000010010000100001101100010100110001010010110101000110101001000001010100001101110100001000000100000000100100100000001110000010101010010000100000101010101010110000110011110001001111001000000110111001000100010000010000101010000010000001010010110000111000110001000101010110101010100010001010110000111001010000000011010000101110110000010110011001000001101011110101100101100000000100010001100001010010000011000010100010001010010101100010000100000100101000000101110000101101000000101000101001100111100110010010101001010011100110100010010010000101001100000101100000100010100010100110000100101010010100001101000000000000110010100011000011100100010000101001100010100011010001011000100010000100000000010001011001000001000010010111000011001000000000010000101101000010010001000010000010001001010100001001100000110010100000100101000110100001000000011101100011010000010100000000001000010100110000100000001000000100010000010010100000001000011
5f2df0ab-8ab6-40b2-b3e0-772d9e8358fd	fmr1	+	565	5.159813088277239	5.182440886743067	-48616.98198264408	258684	14551	000000000100010001100001000000010000100010000001000001010000100001100000010000000111000000000000101010100010000101001000100000000100001000000010000000001000000000000010000001000100100000000000000000000000000111001010001000110100000000001000101001100001000010010110000000001101000101100101101000100010010001110100000011000000001010100000001000010000111001100100011010000000000101100111100001001000000001100000010010000000110100010101000010101001110011000000111101010000000000001000010011010000000010110001001000000000001000000100100000100110000001000001010000000000000000000000110001
b0e353a7-1d1c-4c06-9c15-feee7aab4b5a	fmr1	-	392	6.10621808943897	5.673263407199182	-47862.14037067662	113238	10468	101111111011110111101111111111111111111111011111111111111111111111111111110111111101111111111011111111111101111111111111111111111111111111111111011111111111111110111111111011111110101111111110111111111111011111111111111111111111111111111011011111111111111111111111111111111111011111011110011101111111111101111011111111111111111111111101101111110111111110101110111111111101011111111111111111111111111111111111111111111111111011111111111011111111110101111111101011111111111111111111111111111111111111111111111111
e367cca8-3da7-4091-bc14-935f6fc89f1c	fmr1	-	475	5.686545138888889	5.558002588530295	-55500.04981240625	277422	12462	101011111010111111111111011101111111111111110111011111111111111111111111111110111101111101101101111111111111111111011111111010111111111111111001101111111101111111111101001111110111111111111111111111111101111111111111110111111111111110101111111111111111111111110110011111111111111011111111011110011111111111110111111111111111111101111011111101111111110101111100111011111111111111111101111111111110111111111111111111111111111101011111111010111111111111101011111111111111011111111110110111111111111111111111111111111111101101111011111111101111011111111111111111011001011111111111110110111101111111111011111111
930a1f2f-2bd3-4bc7-a8e7-b98cb6196365	fmr1	+	471	4.066260150098425	4.986810201307429	-66049.51167601431	90834	20644	001001001000000100000000000100010000000000000000001000010000100001100111100010100010000001000010011000100000100110111011010001110000000011001000000000000010101100010001011100010000000000000000000000001000100010010100000000001000000000000000000110001100011110100000110100000100100001000000010100000101010000000000001000000000010000000000001000001001100110101001010110100010101110011001000110001000000000000100000000101000000001000000000100011010000001110011001001010000011100000111000000110000000011101010
0a090912-0636-4916-8b55-5223a7135e1b	fmr1	-	394	4.38446752084224	4.431935605956817	-73152.83334564794	33138	15978	11111111111011111111111111111111111110111111111111111111111111111111111111111110111111111111101011111111111111111111111111111111111111111111111011111011111111111111111111111111111111111111111111111111111111111101111111111111111111011111111111111111111111111111111111111111111110111111111111111011111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111011111111111111101111111111111111111111111111111111011111111111111111111111111111111111111111111111111
b54686d1-f60a-47b4-9263-147c9000369c	fmr1	+	530	4.537170753693715	4.6630989344309315	-67195.53401111736	68064	21830	101000011001000001000010010000010010000010000001000000100010010000000000110100000000001101000000010100011110011001011011010000000000000001000000000000000000001110111001100001010000000011000000011000010000000000010010100000001010001010000000010001101001000010000101000010000101000100100000011001000010100100100100010100000100000100000101100001000000011000000100001100010111000100010000010100001001000001100100101001001000100001010101001000000010101010001110000000001000100110001000000010100110001000010000000000100000000000101111
97994c96-c2a1-4ef5-8242-9705687e9f8f	fmr1	+	NA	3.3206532702416083	4.139545870716748	-75532.06451007628	18578	22588	101111001101011110011000011100111010111101101100000101101000000100001100110101011111000101010010001001101110010000101110010000000100100001011001101001000011001110001101111011010110010001001101110101001010011100100001100010010011100110011100010100101000100111111011111010001100101011000101011001101101010010010110101100000011010000100100100001110010000100100010001101000110100110111001010100000001110101110000000101010010011011110000100010010110111110001001100011101010000000010101010011010011011001111000010011110000111111110011111010101
229ae330-f5fc-431e-b4be-1c3979250bce	fmr1	-	374	6.03533493775333	5.026330891354847	-58554.13407744077	102700	12850	11111111111111111111111111111111111111111111111111111011111110111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111011111111111111111111110111111111011110111011111111010111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111110111111111111111111111111111
4d3cf6db-2fba-4a73-8a55-fb5c4c497f3c	HTT	-	20	4.687009415536557	6.65363641744146	-4968.364819475858	24892	650	1111111111111111111
66d25ef2-8fd0-4b2e-9792-4aae700a9daa	HTT	-	NA	5.750988909841954	3.7539015170638126	-5185.615431757868	15263	767	111111111111111111111111
5aa99256-21c9-49da-9e74-8e2bc9fdb70a	HTT	-	NA	3.7454880474700762	5.184066567699946	-7045.707545833413	134737	992	11101110111111111111
aa1915a1-c39e-47b6-811b-5e1283d9b75b	HTT	+	24	6.537434251237624	7.350876873205312	-3809.8204127596205	68195	497	11111111111111111111
5f1a0c68-f5cc-40e1-9ccf-77cfbf5d9661	HTT	+	NA	3.308086526012241	3.525490959347238	-43535.80853595692	15452	7860	1111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111
06ccdf82-d2ee-4902-be7f-4bff7c3d2557	HTT	-	22	4.440156131062419	6.370346598202824	-4935.380358869326	264357	740	1111111111111111111
4487613e-d586-4f15-92ca-77ceb12c88ca	HTT	-	22	5.534051234865163	6.613889080936578	-5255.446337118355	78938	560	111111101011011111111
2e91f391-61b0-4224-ac52-901963c1dfa3	HTT	-	21	4.573569185288113	5.687469181459566	-6435.836421243414	8448	807	111111111111111111
ee59a4c1-184b-4480-9eb9-efb51afa16af	HTT	+	27	5.7186757324772985	5.991980191562313	-4608.959441585746	27937	662	1111111111111111111111111
f921690b-33ad-40e8-92d9-9d1e6f37ccb4	HTT	-	20	4.239840181166944	5.905122931985294	-8222.605504883477	37379	1309	01111111011111111
19504181-672a-4c0e-beeb-64fe3a89968b	HTT	-	24	6.191600734904661	7.123329385431155	-4286.118679136256	32297	656	0011001011111011111011
8e07cdf0-6cad-4d72-97e5-fc46604acdea	HTT	+	24	7.329702141330058	6.604312652332869	-4076.985672344138	5972	595	111111111111111111111
d4495ef7-98e6-4010-aafb-317d9c8f7c0f	HTT	+	21	6.2886767578125	7.107375771190987	-4244.267093987578	6973	675	1111111111111111111
2ed99d49-46b5-478e-b49d-79816d7a43e2	HTT	+	NA	2.7968412349991607	5.477776022518382	-5734.421485589735	5455	596	111111111111111111
7991880b-5ef8-46a1-b588-7fb1d29cf169	HTT	-	22	5.828243499458289	6.137543578115289	-5672.639979982495	15955	961	11111111111110111111
ee6f4895-3ef5-4267-b368-efe9ed04e57f	HTT	-	NA	3.226708574653411	2.9527893518518518	0	6963	0	-
82bf1ad1-e18a-4161-ae75-2a9d86e3c915	HTT	+	NA	6.666280185973353	3.6221454032218516	-91030.58165742099	3505	18654	1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
cf416e6d-d71d-4190-93d4-17fed963334f	HTT	+	22	6.761795176630435	5.963503113149066	-5257.298213858407	2534	751	11111111111111111111
bf9099bc-b1c6-4e63-a231-44c308802125	HTT	+	23	5.967829422466017	6.853085363818424	-5011.958594153327	2749	661	111111111111111111111
147561b9-6000-4818-91e8-a0791a3fd286	HTT	+	28	5.016941325942278	6.260695596947583	-5709.712339187955	2389	733	1111111011111111111101111
df3b6b3f-add9-4532-ae17-9a58b04f92e3	HTT	-	20	5.341606482210327	5.738575114678899	-4688.559142001236	19065	684	111111101111101111
0bfd3cf9-1fce-4dfc-abbf-9738881d6b72	HTT	-	NA	4.862638551201373	3.692523742572156	0	171156	0	-
373728f5-7e04-487c-ade4-9d6f61fa7cf2	fmr1	-	332	5.916094822208359	6.355155814834535	-51096.48432885324	178668	11428	11111111011111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111110111011111111111111111111111111111111111111111111111111111111111111
4e17d733-db76-4f5e-ad34-3eaae20d9529	fmr1	-	NA	6.313992936643835	3.7838348538512685	-42827.649331579814	5568	9350	11110111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111110111111110111011111111111111111111111111111111111111111111111101111111111111111111111111111110110111111111111111111111011111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111
e212b557-61f8-4819-badf-c168e8453c9a	fmr1	-	342	5.54935692383404	6.360581051602969	-45819.46636459746	15573	10861	1111111111111111111111111111111111011111011111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111011111111111111111111111111111111111111111111111111111100011111111111111111111111111111111111111110111111111111111111111111111111101111111111011011111111111111111111111111111111111111111111111111
87228cdf-c094-4bb3-aced-ced0919ad565	fmr1	+	508	4.562456881519894	6.175845085637963	-63720.59596759551	53196	19611	000000000110000000000000001000000000000010000100110100000001011100000100010100000000000001000100001010000011000000000000000110000010010001000000011001000000000000000000000000000000001100001001100000000001001010000000001000000001000001000000000000000001011100100000001010000000000000001000000100000010000001000010100000000010000101100001111110010011000000000000000100000000000010000000000000000000000000000000000100100000100000000001000000000000000000000001000010001000000000
41b07234-3143-493c-999f-c605e6d2a9ea	fmr1	+	NA	2.8056511120149805	2.7874879092261904	0	37852	0	-
5ebf8bc4-c020-48e8-adea-0324df1b1038	fmr1	-	346	5.010517598177618	5.158037555520305	-54513.50873314385	22368	12589	1111111111111111111111101111111111111111101111111111111111111111111111111111111111111111111101111111101111111111111111111111110111111111111111011111111111111111111111011111101111111111111111111111111111110111111111111111110111111111111111111111111111101101111111111111111111111111111111111111111111111101111111110110111110111111111111111101111111111111101110101111111
67121056-7cb0-4369-99d8-c680760e73e3	fmr1	+	406	5.992043995174346	6.318729421788355	-53020.63819415476	36292	16797	010101010000000000000000111100000000010000110100000100000001001000100000000000000000000001110100100000101000001001000000000011000100001000000000000000000000000001010011111011110110100000000000001000000000010000100000111001111000100001010001010000100000001100000000000000000001000000111101110000010011100011001000111000000001001010000100001011110000010011101010011000100011011000110011101
fb8a88ce-d6ef-4f4f-95ed-29509545f3e6	fmr1	+	437	5.737780784007913	7.258748042557111	-50738.50913488454	23050	14837	01000000000000000000001101010101000000000000000110000100000100000101101000000000000001010000010000100101000000000000000000000000000000000000000000000000010000000001010000001000001000000000010000000101101000001001110001000001000001100000001000010010000010000000000001000000010001000000100000010010000001000010001000010000101010010101100001010100000000000001000001000000100000100100000100000001
70b0bcf9-1404-4b55-959b-ffd696f6ad4d	fmr1	-	333	6.849780223578965	6.482151611005614	-56346.768730861084	23708	12365	1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111101111111111111111111101111111111111111111100111111111011111111111111111111111111111111111111111111111111110011011111111111111111
6af3a76a-c1ff-46d2-9279-e6f131ac5eac	fmr1	+	NA	2.9554652966678	2.781762431419915	0	18090	0	-
a81a4699-c007-4aad-a9e6-81f21db1ce66	fmr1	-	NA	3.3964445876613554	3.0013717014487753	-43802.732202290244	29245	9040	001010101101111001101010011110100011001010110000100100101011011001111000010100000010011001110110010001011001010100001111110010001001000010111010010001010010110110010110001000001011010110010111010011011111000100001100
ab49538c-bd6f-48a3-809d-43fadaf58cc0	fmr1	-	NA	3.2253301056338026	4.761826888052453	0	41166	0	-
b5cea749-fd54-400d-b037-f3220d656c32	fmr1	-	393	5.130394020042457	5.076948030727116	-67697.62570879432	77055	16964	0111011111111111111111111111110111011111111101111111111111111111101111111111111111111111111111111101011111111111111111011111001111111101011101100110101011101010111111111111111111111111111111111111111111111110111111111101111111111111111111110101110100111111111111111111111111111110111111111111101111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111
15c242c0-734e-4741-ba0e-c347d5f3c0b0	fmr1	-	361	6.348423076515921	5.91628597613842	-52949.0943655471	4955	12090	1110111011111011111111111110011110111111111111111111111101111111111111111111101111110101111111111111101111111111111111111111111111111111111111111111111111111111111111111111111011111111111111101011111111111111101111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111101110111111111111111111111011111111111111111011111111111111111111111111111111
d00e7046-da53-4cf1-823a-2899683495bd	fmr1	+	NA	2.558006399418056	3.8021946657598136	0	11738	0	-
15bb4a6d-279d-479a-8864-35a0d16ea5bd	fmr1	+	NA	3.337758544257676	5.208143098223448	0	39074	0	-
